Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
Jeanne_Photos/ohara,img20190119_14231002,.jpg,0,0,0,42270,47731,20139,26640,600,615
Jeanne_Photos/ohara,img20190120_00221862,.jpg,0,0,0,17813,23091,12560,21953,894,600
Jeanne_Photos/ohara,img20190120_00293330,.jpg,0,0,0,6101,11915,13871,24466,913,600
Jeanne_Photos/ohara,img20190120_00351845,.jpg,0,0,0,55345,61210,33641,44126,894,600
Jeanne_Photos/ohara,img20190120_00354636,.jpg,0,0,0,3377,9413,14745,25667,912,600
Jeanne_Photos/ohara,img20190120_00375021,.jpg,0,0,0,33061,42980,20097,37682,892,600
Jeanne_Photos/ohara,img20190120_08142038,.jpg,0,0,0,13975,20079,25886,36699,891,600
Jeanne_Photos/ohara,img20190120_08194510,.jpg,0,0,0,12310,16217,36153,43143,889,600
Jeanne_Photos/ohara,img20190120_08202548,.jpg,0,0,0,7483,12932,25230,35061,902,600
Jeanne_Photos/ohara,img20190120_08232900,.jpg,0,0,0,9594,15129,12997,22937,888,600
Jeanne_Photos/ohara,img20190120_08270717,.jpg,0,0,0,16881,22410,20752,30473,889,600
Jeanne_Photos/steve,1995-04-16_img20190120_17122200,.jpg,1995,4,16,22873,29569,4915,16602,871,600
Jeanne_Photos/steve,1995-04-16_img20190120_17165290,.jpg,1995,4,16,44215,51647,3276,16383,873,600
Jeanne_Photos/steve,1999-04-04_Game_Room,.jpg,1999,4,4,50216,55131,32112,40194,800,600
pre-1980-johnson/daisy_1,Johnsons_may_67,.jpg,1967,0,0,36556,41859,13676,20135,346,345
pre-1980-johnson/daisy_2,kids1,.JPG,0,0,0,936,6179,22471,28771,700,697
pre-1980-johnson/daisy_2,omi_and_kids1,.JPG,1960,0,0,24529,29771,29994,36387,700,697
pre-1980-johnson/daisy_2,omi_jay_and_kid,.JPG,1975,0,0,32905,44243,22282,31363,474,700
pre-1980-johnson/daisy_2,omi_opa_jay_and_lori,.JPG,0,0,0,34171,39414,13180,19356,700,711
pre-1980-johnson/daisy_2,unknown14,.JPG,1959,0,0,12919,16945,29587,34380,700,711
pre-1980-johnson/daisy_2,unknown_lady,.JPG,1959,0,0,23967,28180,25984,31143,700,686
pre-1980-johnson/gisela_1,g1_daisy_gisela_jasmin_tea_garden_mar_1960,.JPG,1959,0,0,22736,27417,29272,36371,588,600
pre-1980-johnson/gisela_1,g1_gisela_and_coworkers,.jpg,0,0,0,32330,36917,16959,24534,600,398
pre-1980-johnson/gisela_1,g1_gisela_and_coworkers_heidelberg_germany,.jpg,1952,0,0,38010,43580,19176,29349,600,393
pre-1980-johnson/gisela_1,g1_gisela_richard_johnson_daisys_wedding,.jpg,1980,8,29,20643,31893,13273,30555,600,474
pre-1980-johnson/gisela_1,g1_holland_2,.jpg,1967,0,0,19514,22645,22718,26541,628,600
pre-1980-johnson/gisela_1,g1_jasmin_daisy_gisela_and_richard_johnson_dumas,.jpg,1958,0,0,24686,33652,7317,16929,592,600
pre-1980-johnson/gisela_1,g1_omi_at_nursery,.jpg,0,0,0,44296,51337,6007,14308,577,600
pre-1980-johnson/gisela_1,g1_omi_daisy_jasmin_ft_shafter,.jpg,0,0,0,16411,25008,17367,27415,587,600
pre-1980-johnson/gisela_2,g2_omi_and_lori_san_antoniio1,.jpg,1971,0,0,21918,26346,24794,30146,592,600
pre-1980-johnson/gisela_2,g2_omi_at_killaea_3,.jpg,0,0,0,33176,41937,13633,23945,561,572
pre-1980-johnson/gisela_2,g2_omi_at_nursery_bad_kreuznach,.jpg,0,0,0,33532,40413,21020,29451,600,583
pre-1980-johnson/gisela_2,g2_omi_louise_landstuhl2,.jpg,0,0,0,18707,23301,27306,32767,585,600
pre-1980-johnson/gisela_2,g2_party,.jpg,0,0,0,31367,37528,2677,11838,585,465
pre-1980-johnson/gisela_2,g2_Scan10013,.JPG,0,0,0,14854,24029,12039,25858,600,479
pre-1980-johnson/gisela_3,g3_christmas_dinner_hawaii,.jpg,0,0,0,16775,24939,30145,39757,586,600
pre-1980-johnson/gisela_3,g3_daisy_and_jasmin_in_holland,.JPG,0,0,0,19215,22548,22937,26869,590,600
pre-1980-johnson/gisela_3,g3_daisy_jasmin_gisela_in_hanauma_bay,.jpg,0,0,0,32192,36676,24850,30018,570,596
pre-1980-johnson/gisela_3,g3_gisela_and_coworkers,.jpg,0,0,0,17527,22551,853,10068,587,384
pre-1980-johnson/gisela_3,g3_gisela_and_coworkers1,.jpg,0,0,0,28522,35767,29490,37136,579,600
pre-1980-johnson/gisela_3,g3_gisela_and_friends,.jpg,0,0,0,32592,37732,13128,18915,561,589
pre-1980-johnson/gisela_3,g3_jasmin_gisela_and_daisy,.jpg,1968,4,0,16192,19802,42597,46857,599,600
pre-1980-johnson/gisela_3,g3_jasmin_gisela_daisy_maryland_apr_68,.JPG,0,0,0,16711,21626,28499,36729,600,430
pre-1980-johnson/gisela_3,g3_omi_and_lady,.jpg,1980,0,0,30415,33394,27306,29818,418,600
pre-1980-johnson/gisela_3,g3_omi_and_opa,.jpg,1978,4,0,46311,53301,26241,36820,600,477
pre-1980-johnson/gisela_3,g3_omi_opa_and_lori,.jpg,0,0,0,35544,44207,17913,28289,590,600
pre-1980-johnson/gisela_3,g3_omi_opa_daisy_,.jpg,1962,0,0,37725,45361,29563,38668,575,583
pre-1980-johnson/gisela_3,g3_omi_opa_lady_kids,.jpg,1962,0,0,38337,43689,19649,26126,600,597
pre-1980-johnson/gisela_3,g3_two_guys_and_lady,.jpg,0,0,0,0,8710,19155,36435,584,594
pre-1980-johnson/gisela_3,g3_wedding,.jpg,1953,0,0,11378,14879,13428,18974,599,449
pre-1980-johnson/gisela_4,g4_balcony,.JPG,0,0,0,30557,32767,25745,28273,682,700
pre-1980-johnson/gisela_4,g4_couple1,.JPG,0,0,0,33142,37542,9321,14894,700,682
pre-1980-johnson/gisela_4,g4_dinner,.JPG,1977,6,0,49619,54394,36539,43729,700,556
pre-1980-johnson/gisela_4,g4_not_sure,.JPG,1967,0,0,21907,25090,32576,36408,700,684
pre-1980-johnson/gisela_4,g4_omi1,.JPG,0,0,0,5605,42710,10766,41942,491,700
pre-1980-johnson/gisela_4,g4_omi2,.JPG,1953,0,0,26810,37236,10953,19567,484,700
pre-1980-johnson/gisela_4,g4_omi3,.JPG,0,0,0,30052,41661,16293,31057,700,728
pre-1980-johnson/gisela_4,g4_omi4,.JPG,1976,0,0,16186,29905,15822,31363,664,700
pre-1980-johnson/gisela_4,g4_omi_and_jasmin_at_cafe_fellhauer,.JPG,1954,0,0,27001,32275,13286,19413,932,952
pre-1980-johnson/gisela_4,g4_omi_and_kids,.JPG,1958,0,0,32054,34990,28039,31952,680,700
pre-1980-johnson/gisela_4,g4_omi_and_opa,.JPG,1956,0,0,40910,47189,37635,44750,668,700
pre-1980-johnson/gisela_4,g4_omi_and_two_people,.JPG,0,0,0,13575,17881,24901,30631,700,629
pre-1980-johnson/gisela_4,g4_omi_at_beach,.JPG,0,0,0,30458,34683,33703,38572,667,700
pre-1980-johnson/gisela_4,g4_omi_daisy_and_jay,.JPG,0,0,0,2165,29283,24153,56547,696,700
pre-1980-johnson/gisela_4,g4_omi_jay_and_lori,.JPG,0,0,0,26963,37261,12732,29085,700,525
pre-1980-johnson/gisela_4,g4_omi_opa_and_erika,.JPG,0,0,0,29397,36699,23227,36224,700,474
pre-1980-johnson/gisela_4,g4_omi_opa_and_lori,.JPG,1977,0,0,23384,29351,23218,29397,681,700
pre-1980-johnson/gisela_4,g4_omi_opa_and_lori1,.JPG,0,0,0,33506,38926,21532,27618,665,700
pre-1980-johnson/gisela_4,g4_portrait,.JPG,0,0,0,52802,56828,18059,25037,700,479
pre-1980-johnson/gisela_4,g4_two_ladies1,.JPG,0,0,0,21896,30127,13200,19004,422,700
pre-1980-johnson/gisela_4,g4_unknown_people11,.JPG,0,0,0,27712,30520,8910,13940,700,456
pre-1980-johnson/gisela_4,g4_unknown_people12,.JPG,1967,0,0,14698,18443,27743,32168,700,711
pre-1980-johnson/gisela_4,g4_unknown_people3,.JPG,0,0,0,40777,42816,29303,30614,450,700
pre-1980-johnson/gisela_4,g4_unknown_people4,.JPG,0,0,0,20485,24753,24341,29490,691,700
pre-1980-johnson/gisela_4,g4_unknown_people5,.JPG,0,0,0,31407,36945,20035,26026,651,700
pre-1980-johnson/gisela_4,g4_unknown_people7,.JPG,0,0,0,26125,32324,21158,25746,444,700
pre-1980-johnson/gisela_4,g4_unknown_people9,.JPG,0,0,0,18560,21143,28086,31082,685,700
pre-1980-johnson/gisela_4,g4_unsure2,.JPG,1967,0,0,32673,35950,28206,32156,700,697
pre-1980-ohara/rita_2,rita15_156,.jpg,2004,5,15,23900,32381,38884,51226,765,600
ScanMyPhotos/A06,A06-0627,.jpg,0,0,0,37573,49479,30345,40838,600,812
ScanMyPhotos/A08,A08-0801,.jpg,0,0,0,28339,35732,23920,36371,851,600
ScanMyPhotos/A09,A09-0951,.jpg,0,0,0,37879,41483,31238,37682,891,600
ScanMyPhotos/A12,A12-1088,.jpg,0,0,0,1771,10458,18459,31566,777,600
ScanMyPhotos/A12,A12-1088,.jpg,0,0,0,1349,7337,20643,29927,777,600
ScanMyPhotos/A23,A23-2223,.jpg,0,0,0,36918,42598,17767,23303,600,734
ScanMyPhotos/A26,A26-2356,.jpg,0,0,0,51444,55158,23119,26669,600,720
ScanMyPhotos/A26,A26-2357,.jpg,0,0,0,41724,48605,22747,29608,600,726
ScanMyPhotos/B01,B01-0066,.jpg,1984,4,0,16065,19969,17148,22828,722,600
ScanMyPhotos/B02,B02-0101,.jpg,1983,6,0,31056,45749,26869,54612,785,600
ScanMyPhotos/B04,B04-0304,.jpg,0,0,0,2446,8518,20862,30255,777,600
ScanMyPhotos/B05,B05-0445,.jpg,1980,8,29,15480,20430,25668,33859,834,600
ScanMyPhotos/B05,B05-0446,.jpg,1980,8,29,15080,20055,24575,32986,830,600
ScanMyPhotos/B11,B11-1121,.jpg,1990,3,0,26307,32349,26104,34296,705,600
ScanMyPhotos/B14,B14-1470,.jpg,0,0,0,42379,47403,26870,30975,600,878
ScanMyPhotos/D03,D03-0102,.jpg,1978,3,0,25776,30692,21915,27632,600,619
ScanMyPhotos/D03,D03-0103,.jpg,1978,3,0,9065,14199,33770,39680,600,621
ScanMyPhotos/D03,D03-0104,.jpg,0,0,0,12451,19441,27270,35677,600,608
ScanMyPhotos/D03,D03-0107,.jpg,1976,0,0,26541,36153,23352,34608,600,623
ScanMyPhotos/D03,D03-0118,.jpg,0,0,0,23919,30582,28040,35900,600,617
ScanMyPhotos/D03,D03-0137,.jpg,0,0,0,23374,32876,28996,40149,600,617
ScanMyPhotos/D03,D03-0139,.jpg,0,0,0,38556,50898,13830,28299,600,616
ScanMyPhotos/D03,D03-0140,.jpg,0,0,0,29708,36590,32820,40760,600,619
ScanMyPhotos/D03,D03-0142,.jpg,0,0,0,32003,41287,21354,32189,600,623
ScanMyPhotos/D03,D03-0151,.jpg,0,0,0,30583,38775,34614,44006,600,621
ScanMyPhotos/D03,D03-0152,.jpg,0,0,0,27742,35607,30279,39490,600,619
ScanMyPhotos/D04,D04-0174,.jpg,0,0,0,40236,52994,4914,15509,601,600
ScanMyPhotos/D04,D04-0178,.jpg,0,0,0,4805,13980,19332,30801,600,600
ScanMyPhotos/D04,D04-0199,.jpg,0,0,0,22172,25121,21407,24794,600,600
ScanMyPhotos/D04,D04-0204,.jpg,0,0,0,27593,32767,33313,39649,608,600
ScanMyPhotos/D04,D04-0207,.jpg,0,0,0,28474,32061,22719,26978,603,600
ScanMyPhotos/D06,D06-0211,.jpg,1983,9,0,41466,45913,24029,30036,678,600
ScanMyPhotos/D06,D06-0212,.jpg,1983,9,0,36337,38533,43799,46530,716,600
ScanMyPhotos/D06,D06-0213,.jpg,1983,9,0,17704,20114,34624,38010,707,600
ScanMyPhotos/D06,D06-0214,.jpg,1983,9,0,24575,30473,24494,30410,600,709
ScanMyPhotos/D06,D06-0242,.jpg,1983,4,0,24029,32986,11365,20347,600,715
ScanMyPhotos/D06,D06-0257,.jpg,1983,9,0,28549,30681,39757,42816,707,600
ScanMyPhotos/D06,D06-0259,.jpg,1983,7,0,29167,34798,22391,30364,710,600
ScanMyPhotos/D06,D06-0276,.jpg,1984,8,0,12465,17231,16711,23701,715,600
ScanMyPhotos/D06,D06-0279,.jpg,0,0,0,29301,36603,25230,35498,709,600
ScanMyPhotos/D06,D06-0284,.jpg,1983,4,0,22828,33095,20319,30662,600,716
ScanMyPhotos/D06,D06-0294,.jpg,1983,9,0,39930,44090,24029,29927,709,600
ScanMyPhotos/D06,D06-0297,.jpg,0,0,0,21505,32536,18240,33859,707,600
ScanMyPhotos/D06,D06-0298,.jpg,0,0,0,30759,39795,20316,33313,718,600
ScanMyPhotos/D06,D06-0312,.jpg,1983,7,0,36153,39976,31847,35989,600,712
ScanMyPhotos/D06,D06-0315,.jpg,1984,3,0,38733,47544,13325,25776,714,600
ScanMyPhotos/D06,D06-0319,.jpg,1985,1,0,19879,25558,10499,16926,600,724
ScanMyPhotos/D06,D06-0322,.jpg,1984,4,0,33869,43690,22391,36590,714,600
ScanMyPhotos/D06,D06-0348,.jpg,1984,4,0,44825,50439,30801,38774,712,600
ScanMyPhotos/D06,D06-0349,.jpg,1984,4,0,17608,21058,32548,37573,722,600
ScanMyPhotos/D07,D07-0360,.jpg,1984,4,0,34008,39063,31565,38665,713,600
ScanMyPhotos/D07,D07-0371,.jpg,1983,7,0,13887,22510,25231,37573,722,600
ScanMyPhotos/D08,D08-0376,.jpg,0,0,0,32493,36783,14526,20643,718,600
ScanMyPhotos/D08,D08-0380,.jpg,1985,4,0,18103,22176,18677,24684,724,600
ScanMyPhotos/D08,D08-0385,.jpg,1984,8,0,29004,31941,26432,30582,714,600
ScanMyPhotos/D08,D08-0393,.jpg,1984,8,0,7322,13180,28179,36808,716,600
ScanMyPhotos/D08,D08-0397,.jpg,1984,8,0,29927,38884,21078,28349,600,712
ScanMyPhotos/D08,D08-0403,.jpg,1984,3,0,12737,18276,12233,20206,710,600
ScanMyPhotos/D08,D08-0412,.jpg,1984,4,0,19551,23483,24702,28850,600,711
ScanMyPhotos/D08,D08-0417,.jpg,1983,4,0,27633,34296,11857,18566,600,713
ScanMyPhotos/D08,D08-0418,.jpg,1983,4,0,24466,32002,10082,17689,600,715
ScanMyPhotos/D08,D08-0423,.jpg,1983,4,0,19441,31456,24047,36254,600,714
ScanMyPhotos/D08,D08-0432,.jpg,1982,8,0,3054,11200,32221,43690,708,600
ScanMyPhotos/D08,D08-0437,.jpg,1986,1,0,25012,31128,25791,31941,600,714
ScanMyPhotos/D08,D08-0440,.jpg,0,0,0,12235,20948,26978,39211,707,600
ScanMyPhotos/D08,D08-0442,.jpg,1983,7,0,17038,22391,20029,25475,600,710
ScanMyPhotos/D08,D08-0451,.jpg,1983,6,0,20646,33642,27634,45983,711,600
ScanMyPhotos/D08,D08-0453,.jpg,1983,6,0,26747,39247,25121,42925,713,600
ScanMyPhotos/D08,D08-0455,.jpg,1983,6,0,29272,45874,11305,29615,600,655
ScanMyPhotos/D08,D08-0462,.jpg,1983,7,0,34078,39321,16846,22215,600,708
ScanMyPhotos/D08,D08-0466,.jpg,1983,7,0,32548,36699,16431,20755,600,682
ScanMyPhotos/D08,D08-0469,.jpg,0,0,0,21517,36044,21095,36096,600,699
ScanMyPhotos/D08,D08-0472,.jpg,0,0,0,18131,44017,15392,41661,600,711
ScanMyPhotos/D08,D08-0475,.jpg,1984,8,0,32033,40202,25558,37354,714,600
ScanMyPhotos/D08,D08-0476,.jpg,1984,8,0,38220,41612,24684,29381,715,600
ScanMyPhotos/D08,D08-0488,.jpg,1984,4,0,42676,47100,18786,25012,711,600
ScanMyPhotos/D08,D08-0493,.jpg,1989,4,0,18886,26631,32548,44127,753,600
ScanMyPhotos/D08,D08-0496,.jpg,0,0,0,16451,29540,19442,38447,721,600
ScanMyPhotos/D08,D08-0499,.jpg,1978,3,0,27836,34992,28944,39648,751,600
ScanMyPhotos/D08,D08-0500,.jpg,1979,1,0,30896,40295,18459,30255,753,600
ScanMyPhotos/D08,D08-0508,.jpg,1978,4,0,31346,36427,22937,30692,761,600
ScanMyPhotos/D08,D08-0512,.jpg,0,0,0,31777,38236,11140,21080,761,600
ScanMyPhotos/D08,D08-0514,.jpg,1979,1,0,32209,38479,27852,37464,763,600
ScanMyPhotos/D08,D08-0517,.jpg,1979,1,0,25761,33855,25340,37573,753,600
ScanMyPhotos/D08,D08-0525,.jpg,1978,0,0,27950,35241,26542,37573,755,600
ScanMyPhotos/D08,D08-0528,.jpg,0,0,0,13261,20840,16383,27633,761,600
ScanMyPhotos/D08,D08-0531,.jpg,0,0,0,23811,39757,14786,30186,600,749
ScanMyPhotos/D08,D08-0534,.jpg,0,0,0,32680,41696,13544,25995,756,600
ScanMyPhotos/D08,D08-0535,.jpg,0,0,0,40569,44470,20316,26104,756,600
ScanMyPhotos/D09,D09-0537,.jpg,1978,4,0,39011,42800,17475,23155,761,600
ScanMyPhotos/D09,D09-0538,.jpg,0,0,0,28330,54185,9175,48714,768,600
ScanMyPhotos/D09,D09-0542,.jpg,0,0,0,23380,30036,18021,28289,768,600
ScanMyPhotos/D09,D09-0547,.jpg,0,0,0,26384,33533,24575,38665,770,600
ScanMyPhotos/D09,D09-0551,.jpg,0,0,0,32375,37859,9612,17803,753,600
ScanMyPhotos/D09,D09-0565,.jpg,0,0,0,14949,21642,23483,33531,754,600
ScanMyPhotos/D09,D09-0566,.jpg,0,0,0,23201,31166,25449,37355,757,600
ScanMyPhotos/D09,D09-0570,.jpg,0,0,0,32003,37791,16492,21117,600,751
ScanMyPhotos/D09,D09-0579,.jpg,0,0,0,13762,29818,2568,18155,600,740
ScanMyPhotos/D09,D09-0582,.jpg,0,0,0,26541,35061,16362,24329,600,765
ScanMyPhotos/D09,D09-0584,.jpg,0,0,0,14621,25761,18568,35389,753,600
ScanMyPhotos/D09,D09-0589,.jpg,1983,11,0,21517,28070,12516,18774,600,754
ScanMyPhotos/D09,D09-0614,.jpg,0,0,0,25795,33028,6772,17694,752,600
ScanMyPhotos/D09,D09-0644,.jpg,1986,4,0,29020,46972,10485,37464,752,600
ScanMyPhotos/D09,D09-0649,.jpg,1983,11,0,12536,18588,19551,28725,758,600
ScanMyPhotos/D09,D09-0650,.jpg,0,0,0,21189,34406,15455,28062,600,759
ScanMyPhotos/D09,D09-0652,.jpg,0,0,0,16711,33095,12977,27487,600,813
ScanMyPhotos/D09,D09-0653,.jpg,0,0,0,26323,44782,12532,28736,600,821
ScanMyPhotos/D09,D09-0658,.jpg,0,0,0,39801,45205,20425,28617,764,600
ScanMyPhotos/D09,D09-0659,.jpg,0,0,0,17850,28628,23811,40085,760,600
ScanMyPhotos/D09,D09-0661,.jpg,0,0,0,29053,35607,14123,20151,600,761
ScanMyPhotos/D10,D10-0673,.jpg,0,0,0,26855,34216,27415,39866,837,600
ScanMyPhotos/D10,D10-0686,.jpg,1988,0,0,19441,24794,37246,41804,600,834
ScanMyPhotos/D10,D10-0722,.jpg,0,0,0,29599,38009,4572,12820,600,731
ScanMyPhotos/D10,D10-0723,.jpg,1989,5,0,45109,51990,17659,23702,600,835
ScanMyPhotos/D10,D10-0729,.jpg,0,0,0,26795,31824,24466,32876,834,600
ScanMyPhotos/D10,D10-0732,.jpg,0,0,0,47361,51845,27196,34514,833,600
ScanMyPhotos/D10,D10-0744,.jpg,1989,0,0,28578,34294,20534,30146,837,600
ScanMyPhotos/D10,D10-0759,.jpg,1989,9,0,19551,24790,8410,17257,838,600
ScanMyPhotos/D11,D11-0841,.jpg,1992,0,0,33204,39102,20033,26960,600,615
ScanMyPhotos/D16,D16-1104,.jpg,1990,11,0,13447,21948,19442,33859,848,600
ScanMyPhotos/D16,D16-1106,.jpg,1990,11,0,43068,47033,26869,33641,843,600
ScanMyPhotos/D16,D16-1109,.jpg,1990,11,0,19830,27577,29490,42597,846,600
ScanMyPhotos/D16,D16-1117,.jpg,1990,11,0,27743,31457,45555,48898,600,843
ScanMyPhotos/D16,D16-1118,.jpg,1990,11,0,28289,33859,27267,31992,600,846
ScanMyPhotos/D16,D16-1120,.jpg,1990,11,0,37743,43124,24679,32352,844,600
ScanMyPhotos/D16,D16-1123,.jpg,1990,11,0,26027,30443,25012,32549,846,600
ScanMyPhotos/D16,D16-1124,.jpg,1990,11,0,29599,34952,21002,25660,600,830
ScanMyPhotos/D16,D16-1126,.jpg,1990,11,0,28554,34327,26323,36153,840,600
ScanMyPhotos/D16,D16-1128,.jpg,1996,7,12,32611,37146,29381,36917,838,600
ScanMyPhotos/D16,D16-1133,.jpg,1996,7,8,38901,48996,23811,40959,844,600
ScanMyPhotos/D16,D16-1139,.jpg,1996,7,6,25260,29152,17913,24357,825,600
ScanMyPhotos/D16,D16-1142,.jpg,1996,7,20,42682,46013,32658,38338,846,600
ScanMyPhotos/D16,D16-1149,.jpg,1996,5,23,17039,30692,19668,31269,600,853
ScanMyPhotos/D16,D16-1156,.jpg,1997,5,3,36808,43143,20995,26399,600,849
ScanMyPhotos/D16,D16-1163,.jpg,1997,5,3,17577,20607,25558,30801,865,600
ScanMyPhotos/D16,D16-1173,.jpg,1995,12,23,11080,20823,1201,17585,834,600
ScanMyPhotos/D16,D16-1175,.jpg,1996,7,12,29394,34202,25121,33313,845,600
ScanMyPhotos/D16,D16-1204,.jpg,0,0,0,29393,33892,15182,22828,845,600
ScanMyPhotos/D16,D16-1206,.jpg,0,0,0,32999,38718,20862,30582,848,600
ScanMyPhotos/D16,D16-1220,.jpg,1980,8,29,15309,20074,26104,34187,839,600
ScanMyPhotos/D16,D16-1224,.jpg,1980,8,29,15111,21218,29491,39867,837,600
ScanMyPhotos/D16,D16-1226,.jpg,1980,8,29,6990,14963,14589,21529,600,831
ScanMyPhotos/D16,D16-1232,.jpg,0,0,0,30199,34479,31675,38774,842,600
ScanMyPhotos/D16,D16-1234,.jpg,0,0,0,30944,32728,29381,31893,845,600
ScanMyPhotos/D16,D16-1235,.jpg,0,0,0,16711,19329,30146,34733,851,600
ScanMyPhotos/D16,D16-1236,.jpg,0,0,0,38255,40879,32439,36808,824,600
ScanMyPhotos/D16,D16-1239,.jpg,0,0,0,40760,46972,32330,43034,865,600
ScanMyPhotos/D16,D16-1242,.jpg,0,0,0,35498,38775,32305,35080,600,850
ScanMyPhotos/D16,D16-1243,.jpg,0,0,0,37900,42160,33433,36486,600,837
ScanMyPhotos/D16,D16-1245,.jpg,0,0,0,32003,40740,39600,47054,600,844
ScanMyPhotos/D16,D16-1247,.jpg,0,0,0,32147,35556,26432,32221,846,600
ScanMyPhotos/D16,D16-1249,.jpg,0,0,0,27753,32650,13544,21735,843,600
ScanMyPhotos/D17,D17-1256,.jpg,0,0,0,41168,44368,24902,30582,901,600
ScanMyPhotos/D17,D17-1261,.jpg,1989,0,0,38002,44827,19879,31457,845,600
ScanMyPhotos/D17,D17-1287,.jpg,1982,12,0,29606,34000,25121,32658,850,600
ScanMyPhotos/D17,D17-1294,.jpg,0,0,0,41126,44422,32876,38337,835,600
ScanMyPhotos/D17,D17-1304,.jpg,0,0,0,13373,24399,12778,31238,838,600
ScanMyPhotos/D17,D17-1313,.jpg,0,0,0,28729,30981,27306,31238,844,600
ScanMyPhotos/D17,D17-1314,.jpg,1995,7,28,39385,46084,35388,46202,812,600
ScanMyPhotos/D17,D17-1316,.jpg,0,0,0,28453,31935,34842,40850,866,600
ScanMyPhotos/D17,D17-1318,.jpg,1995,4,16,36960,43871,13543,25230,844,600
ScanMyPhotos/D17,D17-1319,.jpg,0,0,0,24328,30486,5897,16492,862,600
ScanMyPhotos/D17,D17-1321,.jpg,0,0,0,40194,52318,39532,49585,600,867
ScanMyPhotos/D17,D17-1322,.jpg,0,0,0,34508,44025,18786,35060,847,600
ScanMyPhotos/D17,D17-1339,.jpg,0,0,0,33750,40194,21292,26892,600,831
ScanMyPhotos/D17,D17-1340,.jpg,0,0,0,26978,34842,24965,31675,600,840
ScanMyPhotos/D17,D17-1344,.jpg,0,0,0,29293,31899,30801,34952,830,600
ScanMyPhotos/D17,D17-1345,.jpg,0,0,0,23810,29708,17744,22949,600,831
ScanMyPhotos/D18,D18-1352,.jpg,0,0,0,31676,34309,40413,44235,871,600
ScanMyPhotos/D18,D18-1354,.jpg,1986,12,0,16788,20985,25558,33095,890,600
ScanMyPhotos/D18,D18-1361,.jpg,0,0,0,31565,38992,5292,11752,600,842
ScanMyPhotos/D18,D18-1365,.jpg,1984,6,0,18480,20781,41833,45874,883,600
ScanMyPhotos/D18,D18-1371,.jpg,1983,6,0,32327,36212,27742,34624,894,600
ScanMyPhotos/D18,D18-1387,.jpg,1986,12,0,40679,47322,28726,40304,878,600
ScanMyPhotos/D18,D18-1388,.jpg,1986,12,0,37355,47403,31873,40140,600,880
ScanMyPhotos/D18,D18-1389,.jpg,1986,12,0,12076,18703,30145,42051,890,600
ScanMyPhotos/D18,D18-1395,.jpg,1988,12,0,18131,30692,13574,24056,600,869
ScanMyPhotos/D18,D18-1405,.jpg,1985,4,0,10748,15600,24575,33095,878,600
ScanMyPhotos/D18,D18-1409,.jpg,1987,7,0,26125,29167,37245,42706,883,600
ScanMyPhotos/D18,D18-1422,.jpg,0,0,0,38992,54503,31329,44270,600,866
ScanMyPhotos/D18,D18-1433,.jpg,1987,8,0,23264,27197,27068,30292,600,874
ScanMyPhotos/D18,D18-1442,.jpg,0,0,0,33723,44581,19441,37901,857,600
ScanMyPhotos/D18,D18-1443,.jpg,0,0,0,35362,42182,16384,28398,884,600
ScanMyPhotos/D18,D18-1445,.jpg,0,0,0,19517,26273,24903,36699,873,600
ScanMyPhotos/D18,D18-1446,.jpg,0,0,0,30994,39516,26323,41068,869,600
ScanMyPhotos/D18,D18-1449,.jpg,0,0,0,40959,49260,47044,53978,600,879
ScanMyPhotos/D18,D18-1453,.jpg,0,0,0,33404,39770,28507,39648,875,600
ScanMyPhotos/D18,D18-1454,.jpg,1982,2,0,32210,36515,23920,31456,883,600
ScanMyPhotos/D18,D18-1465,.jpg,0,0,0,32090,37276,32548,41614,872,600
ScanMyPhotos/D18,D18-1474,.jpg,1989,0,0,11250,21189,33367,41690,600,874
ScanMyPhotos/D18,D18-1486,.jpg,1980,1,0,6230,12161,31565,41942,873,600
ScanMyPhotos/D19,D19-1515,.jpg,0,0,0,23483,31675,28954,35618,600,885
ScanMyPhotos/D19,D19-1523,.jpg,0,0,0,47497,59297,15946,36590,872,600
ScanMyPhotos/D19,D19-1525,.jpg,0,0,0,51655,56405,27415,35825,883,600
ScanMyPhotos/D19,D19-1526,.jpg,0,0,0,32164,37814,29490,39321,870,600
ScanMyPhotos/D19,D19-1527,.jpg,0,0,0,36637,39291,37901,42706,889,600
ScanMyPhotos/D19,D19-1534,.jpg,0,0,0,3538,11278,19599,31661,818,600
ScanMyPhotos/D19,D19-1535,.jpg,0,0,0,35287,46950,19988,40304,871,600
ScanMyPhotos/D19,D19-1537,.jpg,0,0,0,26310,31444,12888,21408,817,600
ScanMyPhotos/D19,D19-1550,.jpg,0,0,0,24032,30150,12978,20271,873,600
ScanMyPhotos/D19,D19-1551,.jpg,0,0,0,38752,41520,36371,41287,876,600
ScanMyPhotos/D19,D19-1553,.jpg,0,0,0,13432,19483,19114,29818,888,600
ScanMyPhotos/D19,D19-1554,.jpg,0,0,0,10207,15829,20097,29927,886,600
ScanMyPhotos/D19,D19-1558,.jpg,0,0,0,36923,41300,18021,26978,1033,600
ScanMyPhotos/D19,D19-1559,.jpg,0,0,0,12912,17703,31129,38884,807,600
ScanMyPhotos/D19,D19-1560,.jpg,0,0,0,46218,51380,18896,27525,838,600
