Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
ScanMyPhotos/A01,A01-0025,.jpg,0,0,0,42183,46595,23701,29053,609,600
ScanMyPhotos/A01,A01-0038,.jpg,0,0,0,25995,30801,26126,31896,600,602
ScanMyPhotos/A01,A01-0057,.jpg,0,0,0,42238,45722,19879,24029,602,600
ScanMyPhotos/A01,A01-0065,.jpg,0,0,0,25231,28398,20500,24316,600,601
ScanMyPhotos/A01,A01-0070,.jpg,0,0,0,14199,20643,23584,31408,600,603
ScanMyPhotos/A01,A01-0075,.jpg,1963,0,0,22836,29740,19551,29163,617,600
ScanMyPhotos/A01,A01-0086,.jpg,0,0,0,29580,35444,16131,25583,514,520
ScanMyPhotos/A01,A01-0108,.jpg,1964,0,0,38875,42592,18349,22937,617,600
ScanMyPhotos/A02,A02-0123,.jpg,1967,6,0,5864,9562,32374,38032,514,417
ScanMyPhotos/A02,A02-0235,.jpg,0,0,0,25026,29374,22609,27961,618,600
ScanMyPhotos/A03,A03-0243,.jpg,0,0,0,29031,35401,3270,10943,535,521
ScanMyPhotos/A03,A03-0247,.jpg,0,0,0,24115,28333,18458,23811,606,600
ScanMyPhotos/A03,A03-0274,.jpg,0,0,0,40740,55267,25923,42514,600,632
ScanMyPhotos/A03,A03-0311,.jpg,0,0,0,39640,44115,23701,29162,615,600
ScanMyPhotos/A04,A04-0333,.jpg,0,0,0,40196,45951,19879,28616,763,600
ScanMyPhotos/A04,A04-0368,.jpg,1992,2,0,5432,45270,6444,65207,760,600
ScanMyPhotos/A04,A04-0383,.jpg,1989,9,0,20911,32461,13980,31238,749,600
ScanMyPhotos/A04,A04-0386,.jpg,1985,7,0,28392,33282,25668,33204,764,600
ScanMyPhotos/A04,A04-0395,.jpg,1989,9,0,27850,40121,15946,34514,753,600
ScanMyPhotos/A04,A04-0398,.jpg,0,0,0,20528,33669,5788,25776,763,600
ScanMyPhotos/A04,A04-0400,.jpg,1992,2,0,15072,22063,44925,51976,600,725
ScanMyPhotos/A04,A04-0401,.jpg,1993,2,0,30426,55826,9393,47840,756,600
ScanMyPhotos/A04,A04-0412,.jpg,0,0,0,8369,40068,10048,56796,736,600
ScanMyPhotos/A04,A04-0413,.jpg,1992,2,0,24903,28180,35667,38697,600,757
ScanMyPhotos/A04,A04-0431,.jpg,1992,2,0,13089,15314,39211,42051,766,600
ScanMyPhotos/A05,A05-0468,.jpg,1986,6,0,28540,36721,23702,35498,721,600
ScanMyPhotos/A05,A05-0473,.jpg,0,0,0,18272,33615,6772,32767,850,600
ScanMyPhotos/A05,A05-0486,.jpg,1985,4,0,10581,18517,20970,33204,768,600
ScanMyPhotos/A06,A06-0583,.jpg,1987,1,0,23592,32876,22839,30082,600,769
ScanMyPhotos/A06,A06-0587,.jpg,1987,1,0,26995,32852,20534,28070,772,600
ScanMyPhotos/A06,A06-0610,.jpg,1987,1,0,20156,37315,15182,36918,634,600
ScanMyPhotos/A07,A07-0665,.jpg,0,0,0,37166,44887,9502,20752,730,600
ScanMyPhotos/A07,A07-0668,.jpg,0,0,0,32653,42418,24138,40959,859,600
ScanMyPhotos/A07,A07-0670,.jpg,0,0,0,38417,44105,27306,35279,841,600
ScanMyPhotos/A07,A07-0688,.jpg,0,0,0,20207,32965,18022,38993,827,600
ScanMyPhotos/A07,A07-0689,.jpg,1984,2,0,29676,43741,19879,43689,848,600
ScanMyPhotos/A07,A07-0718,.jpg,0,0,0,41704,49718,7864,22609,924,600
ScanMyPhotos/A07,A07-0726,.jpg,1987,5,0,26299,36493,20862,36372,765,600
ScanMyPhotos/A07,A07-0739,.jpg,0,0,0,26104,38228,16656,27085,600,842
ScanMyPhotos/A07,A07-0750,.jpg,0,0,0,38858,42096,30036,34624,850,600
ScanMyPhotos/A08,A08-0801,.jpg,0,0,0,38427,45358,22391,34296,851,600
ScanMyPhotos/A08,A08-0829,.jpg,1991,6,0,21252,26362,13435,22500,885,600
ScanMyPhotos/A08,A08-0830,.jpg,1991,6,0,22534,25933,20097,26760,887,600
ScanMyPhotos/A08,A08-0837,.jpg,0,0,0,18286,22914,29491,36918,878,600
ScanMyPhotos/A09,A09-0884,.jpg,0,0,0,28489,39412,19114,37792,858,600
ScanMyPhotos/A09,A09-0903,.jpg,0,0,0,20206,36044,16365,29670,600,857
ScanMyPhotos/A09,A09-0953,.jpg,0,0,0,30744,37511,30364,42379,891,600
ScanMyPhotos/A10,A10-1015,.jpg,0,0,0,28944,36809,12585,18258,600,1005
ScanMyPhotos/A10,A10-1034,.jpg,0,0,0,29708,35607,21734,25312,600,989
ScanMyPhotos/A10,A10-1043,.jpg,0,0,0,42092,44083,31107,34304,1000,600
ScanMyPhotos/A10,A10-1045,.jpg,0,0,0,30013,39872,11041,19245,600,989
ScanMyPhotos/A10,A10-1046,.jpg,0,0,0,24957,34780,17287,24514,600,989
ScanMyPhotos/A10,A10-1047,.jpg,0,0,0,25228,35812,8178,17525,600,988
ScanMyPhotos/A12,A12-1077,.jpg,1985,5,0,24139,29920,9611,20315,771,600
ScanMyPhotos/A12,A12-1097,.jpg,1987,9,0,29328,38560,22827,36262,724,600
ScanMyPhotos/A12,A12-1110,.jpg,0,0,0,33836,46035,32221,50025,736,600
ScanMyPhotos/A12,A12-1147,.jpg,0,0,0,23815,31182,17148,28398,765,600
ScanMyPhotos/A12,A12-1150,.jpg,1987,1,0,19953,41463,3277,33969,716,600
ScanMyPhotos/A12,A12-1159,.jpg,0,0,0,14487,24458,18240,33531,769,600
ScanMyPhotos/A12,A12-1161,.jpg,0,0,0,26434,31449,28289,37136,771,600
ScanMyPhotos/A12,A12-1174,.jpg,0,0,0,27109,33949,21626,32221,776,600
ScanMyPhotos/A13,A13-1189,.jpg,0,0,0,28180,36044,11600,19132,600,757
ScanMyPhotos/A13,A13-1190,.jpg,1976,4,22,23155,31457,6926,14804,600,757
ScanMyPhotos/A13,A13-1191,.jpg,0,0,0,28726,40632,25519,36543,600,755
ScanMyPhotos/A13,A13-1195,.jpg,0,0,0,8671,15424,31347,42925,854,600
ScanMyPhotos/A13,A13-1208,.jpg,0,0,0,36170,42161,19223,29927,886,600
ScanMyPhotos/A13,A13-1210,.jpg,1989,8,1,16326,23040,8956,20534,859,600
ScanMyPhotos/A13,A13-1224,.jpg,0,0,0,35760,43534,22282,35279,843,600
ScanMyPhotos/A13,A13-1225,.jpg,0,0,0,37977,44461,27306,38228,849,600
ScanMyPhotos/A13,A13-1228,.jpg,0,0,0,17189,38523,15291,51772,854,600
ScanMyPhotos/A13,A13-1232,.jpg,0,0,0,17234,43046,6990,50899,848,600
ScanMyPhotos/A13,A13-1253,.jpg,0,0,0,18589,27026,20206,34406,839,600
ScanMyPhotos/A13,A13-1263,.jpg,0,0,0,16286,26104,27633,44127,841,600
ScanMyPhotos/A13,A13-1270,.jpg,1984,2,0,6723,17001,31019,48386,848,600
ScanMyPhotos/A14,A14-1288,.jpg,1986,1,0,13742,28687,19987,42706,763,600
ScanMyPhotos/A14,A14-1297,.jpg,0,0,0,25955,36992,24138,40849,760,600
ScanMyPhotos/A14,A14-1316,.jpg,0,0,0,33113,41931,10922,24247,758,600
ScanMyPhotos/A14,A14-1333,.jpg,1989,9,0,18659,30401,14199,31238,720,600
ScanMyPhotos/A14,A14-1337,.jpg,1989,9,0,25152,34900,31784,46420,753,600
ScanMyPhotos/A14,A14-1360,.jpg,1985,5,0,18627,27772,19441,33641,774,600
ScanMyPhotos/A14,A14-1366,.jpg,1985,12,0,18884,26041,26651,37464,760,600
ScanMyPhotos/A15,A15-1390,.jpg,0,0,0,911,6310,30910,40085,862,600
ScanMyPhotos/A15,A15-1401,.jpg,1989,0,0,32148,38718,35498,46748,848,600
ScanMyPhotos/A15,A15-1402,.jpg,1989,0,0,28825,35626,35498,46966,848,600
ScanMyPhotos/A15,A15-1412,.jpg,0,0,0,37817,47916,12014,29381,863,600
ScanMyPhotos/A15,A15-1413,.jpg,0,0,0,28226,36097,22719,36481,866,600
ScanMyPhotos/A15,A15-1415,.jpg,0,0,0,48168,52427,38664,42539,600,778
ScanMyPhotos/A15,A15-1417,.jpg,0,0,0,10485,50134,3887,37703,600,843
ScanMyPhotos/A15,A15-1445,.jpg,1984,11,0,22669,26421,33641,39866,821,600
ScanMyPhotos/A15,A15-1449,.jpg,1994,12,30,8020,19117,24466,42488,809,600
ScanMyPhotos/A15,A15-1467,.jpg,0,0,0,52846,55476,30801,35279,847,600
ScanMyPhotos/A15,A15-1472,.jpg,0,0,0,28539,34051,14854,24466,868,600
ScanMyPhotos/A15,A15-1477,.jpg,1984,11,0,15899,29238,22719,45328,845,600
ScanMyPhotos/A15,A15-1478,.jpg,0,0,0,14865,26151,12451,31456,842,600
ScanMyPhotos/A16,A16-1488,.jpg,0,0,0,16656,21793,33859,42488,842,600
ScanMyPhotos/A16,A16-1507,.jpg,0,0,0,45980,49580,22282,28070,801,600
ScanMyPhotos/A16,A16-1517,.jpg,0,0,0,29333,31797,28180,32439,878,600
ScanMyPhotos/A16,A16-1522,.jpg,0,0,0,11604,26853,24029,50789,881,600
ScanMyPhotos/A17,A17-1583,.jpg,0,0,0,16208,28286,18459,38775,841,600
ScanMyPhotos/A17,A17-1623,.jpg,0,0,0,2184,12124,30712,38857,600,877
ScanMyPhotos/A17,A17-1635,.jpg,0,0,0,27657,30738,45000,50461,872,600
ScanMyPhotos/A17,A17-1637,.jpg,1970,9,0,30577,35863,20643,29709,868,600
ScanMyPhotos/A17,A17-1642,.jpg,0,0,0,25558,34405,12038,19262,600,871
ScanMyPhotos/A17,A17-1646,.jpg,1970,10,0,31598,36801,20097,29162,869,600
ScanMyPhotos/A17,A17-1653,.jpg,1954,8,0,26104,32221,21977,27312,600,823
ScanMyPhotos/A17,A17-1673,.jpg,1970,9,0,33970,41410,14854,27852,872,600
ScanMyPhotos/A17,A17-1693,.jpg,1953,8,0,33969,39321,24039,28557,600,856
ScanMyPhotos/A18,A18-1704,.jpg,0,0,0,42796,48462,1419,11140,856,600
ScanMyPhotos/A18,A18-1709,.jpg,0,0,0,30188,34815,36918,44017,864,600
ScanMyPhotos/A18,A18-1710,.jpg,1954,8,0,36808,43580,27048,32844,600,848
ScanMyPhotos/A18,A18-1772,.jpg,1970,9,0,26473,29906,25340,31238,859,600
ScanMyPhotos/A18,A18-1775,.jpg,1970,10,0,28802,32243,22937,29053,876,600
ScanMyPhotos/A18,A18-1786,.jpg,1964,0,0,16122,31498,11687,35170,878,600
ScanMyPhotos/A19,A19-1802,.jpg,0,0,0,35490,41991,19441,29053,746,600
ScanMyPhotos/A19,A19-1805,.jpg,0,0,0,26104,33750,20326,25936,600,993
ScanMyPhotos/A19,A19-1811,.jpg,1955,4,0,25251,59071,0,48059,872,600
ScanMyPhotos/A19,A19-1812,.jpg,0,0,0,13107,24466,11834,22874,600,742
ScanMyPhotos/A19,A19-1814,.jpg,0,0,0,26584,30912,16165,25449,848,600
ScanMyPhotos/A19,A19-1817,.jpg,0,0,0,29016,34396,13325,22718,865,600
ScanMyPhotos/A19,A19-1833,.jpg,1953,4,0,29163,39539,4588,13382,600,857
ScanMyPhotos/A19,A19-1834,.jpg,1953,4,0,23920,31020,9439,14468,600,847
ScanMyPhotos/A19,A19-1842,.jpg,0,0,0,33430,38261,24248,32330,841,600
ScanMyPhotos/A19,A19-1851,.jpg,1961,0,0,22629,41726,5024,34733,779,600
ScanMyPhotos/A19,A19-1852,.jpg,0,0,0,24029,29490,24234,28910,600,841
ScanMyPhotos/A19,A19-1854,.jpg,0,0,0,20406,27548,5133,16929,835,600
ScanMyPhotos/A20,A20-1955,.jpg,1970,10,0,19668,31286,17912,37900,863,600
ScanMyPhotos/A20,A20-1956,.jpg,0,0,0,28766,31483,37136,41942,868,600
ScanMyPhotos/A20,A20-1961,.jpg,0,0,0,24004,29338,23483,32767,860,600
ScanMyPhotos/A20,A20-1983,.jpg,0,0,0,25886,34952,13604,21456,600,843
ScanMyPhotos/A20,A20-1991,.jpg,1968,6,0,13980,24903,10809,19879,600,867
ScanMyPhotos/A20,A20-1993,.jpg,0,0,0,32076,45275,12123,34733,854,600
ScanMyPhotos/A20,A20-2027,.jpg,0,0,0,22282,27743,20421,25080,600,844
ScanMyPhotos/A20,A20-2036,.jpg,0,0,0,19868,25644,22391,32111,851,600
ScanMyPhotos/A20,A20-2064,.jpg,1968,6,0,30692,41723,14479,23604,600,869
ScanMyPhotos/A20,A20-2074,.jpg,1968,6,0,13325,24029,11413,20332,600,867
ScanMyPhotos/A20,A20-2082,.jpg,1970,9,0,18560,30093,20315,39976,858,600
ScanMyPhotos/A21,A21-2110,.jpg,0,0,0,25653,33751,14963,28944,866,600
ScanMyPhotos/A21,A21-2125,.jpg,0,0,0,25449,35498,26816,35178,600,870
ScanMyPhotos/A21,A21-2147,.jpg,0,0,0,4186,9514,21298,30473,861,600
ScanMyPhotos/A21,A21-2149,.jpg,0,0,0,31365,37957,14963,26432,865,600
ScanMyPhotos/A21,A21-2158,.jpg,0,0,0,25848,28129,14308,18350,862,600
ScanMyPhotos/A22,A22-2174,.jpg,0,0,0,19333,48714,10172,39339,600,728
ScanMyPhotos/A22,A22-2183,.jpg,0,0,0,25449,33750,12926,21152,600,725
ScanMyPhotos/A22,A22-2185,.jpg,0,0,0,37245,41832,12265,16741,600,732
ScanMyPhotos/A22,A22-2191,.jpg,0,0,0,34733,45000,13196,23271,600,735
ScanMyPhotos/A22,A22-2207,.jpg,0,0,0,29163,35061,16993,22869,600,725
ScanMyPhotos/A22,A22-2211,.jpg,0,0,0,23374,30910,24429,31911,600,727
ScanMyPhotos/A23,A23-2215,.jpg,0,0,0,7536,25777,7180,25450,600,721
ScanMyPhotos/A23,A23-2228,.jpg,0,0,0,44782,51335,16429,22928,600,726
ScanMyPhotos/A23,A23-2235,.jpg,0,0,0,26760,39757,12203,25129,600,725
ScanMyPhotos/A23,A23-2237,.jpg,0,0,0,18131,29600,12333,23585,600,728
ScanMyPhotos/A23,A23-2261,.jpg,0,0,0,21299,28726,12692,20074,600,728
ScanMyPhotos/A24,A24-2271,.jpg,0,0,0,6990,30364,9491,32722,600,725
ScanMyPhotos/A24,A24-2272,.jpg,0,0,0,21517,35498,13107,27033,600,720
ScanMyPhotos/A24,A24-2278,.jpg,0,0,0,34077,41723,15095,22598,600,725
ScanMyPhotos/A24,A24-2284,.jpg,0,0,0,26760,35389,20501,28917,600,732
ScanMyPhotos/A24,A24-2287,.jpg,0,0,0,17803,32439,2347,16790,600,726
ScanMyPhotos/A24,A24-2290,.jpg,0,0,0,31893,45110,12783,26016,600,728
ScanMyPhotos/A24,A24-2304,.jpg,0,0,0,9284,24138,18349,33083,600,725
ScanMyPhotos/A24,A24-2308,.jpg,0,0,0,48168,57234,15324,24338,600,727
ScanMyPhotos/A26,A26-2358,.jpg,0,0,0,36481,42597,10831,16880,600,726
ScanMyPhotos/A26,A26-2359,.jpg,0,0,0,12670,30910,7320,25088,600,734
ScanMyPhotos/A26,A26-2367,.jpg,0,0,0,25230,41068,14211,29871,600,724
ScanMyPhotos/A26,A26-2375,.jpg,0,0,0,30146,34405,30010,34168,600,725
ScanMyPhotos/A27,A27-2387,.jpg,0,0,0,22172,40304,17734,35648,600,728
ScanMyPhotos/A27,A27-2407,.jpg,0,0,0,34187,43799,14493,24035,600,728
ScanMyPhotos/A27,A27-2409,.jpg,0,0,0,15946,29053,18994,31867,600,728
ScanMyPhotos/A27,A27-2427,.jpg,0,0,0,44345,46966,17135,19778,600,719
ScanMyPhotos/A27,A27-2431,.jpg,0,0,0,31020,34514,27261,30691,600,726
ScanMyPhotos/A27,A27-2435,.jpg,0,0,0,17694,40413,8225,30914,600,725
ScanMyPhotos/A28,A28-2452,.jpg,0,0,0,31238,38119,14873,21634,600,727
ScanMyPhotos/A28,A28-2455,.jpg,0,0,0,27306,33750,15404,21726,600,736
ScanMyPhotos/A28,A28-2460,.jpg,0,0,0,30910,35170,12728,16880,600,726
ScanMyPhotos/A28,A28-2461,.jpg,0,0,0,27961,29709,16203,17643,600,728
ScanMyPhotos/A28,A28-2464,.jpg,0,0,0,28180,35279,17445,24587,600,725
ScanMyPhotos/A28,A28-2466,.jpg,0,0,0,18568,29927,13926,25304,600,720
ScanMyPhotos/A28,A28-2473,.jpg,0,0,0,23702,30910,24496,31547,600,725
ScanMyPhotos/A28,A28-2475,.jpg,0,0,0,15728,23811,15192,23193,600,729
ScanMyPhotos/B01,B01-0060,.jpg,1984,6,0,13511,23438,22609,36808,713,600
ScanMyPhotos/B02,B02-0092,.jpg,1985,4,0,23387,38759,0,18240,793,600
ScanMyPhotos/B02,B02-0104,.jpg,1987,3,0,28478,33453,16602,24248,764,600
ScanMyPhotos/B02,B02-0119,.jpg,1985,6,0,7462,15440,22391,34515,764,600
ScanMyPhotos/B02,B02-0130,.jpg,1985,12,0,33615,51869,17694,41614,657,600
ScanMyPhotos/B02,B02-0143,.jpg,1984,8,0,38423,45330,18459,28944,759,600
ScanMyPhotos/B02,B02-0149,.jpg,1984,4,0,26868,33671,26214,36590,761,600
ScanMyPhotos/B02,B02-0150,.jpg,1984,4,0,39629,45377,18240,26978,764,600
ScanMyPhotos/B03,B03-0169,.jpg,1986,6,0,39251,42907,29272,34952,753,600
ScanMyPhotos/B03,B03-0191,.jpg,1983,6,0,32140,37651,19333,28070,785,600
ScanMyPhotos/B03,B03-0208,.jpg,0,0,0,25935,33246,19223,30364,753,600
ScanMyPhotos/B03,B03-0243,.jpg,1987,1,0,14125,30845,8191,31129,682,600
ScanMyPhotos/B03,B03-0246,.jpg,1987,2,0,14862,31919,13216,35607,657,600
ScanMyPhotos/B03,B03-0263,.jpg,0,0,0,16820,34187,14030,30675,600,752
ScanMyPhotos/B03,B03-0266,.jpg,0,0,0,28708,34519,22937,31784,767,600
ScanMyPhotos/B04,B04-0273,.jpg,0,0,0,38774,53957,29926,46767,600,646
ScanMyPhotos/B04,B04-0274,.jpg,0,0,0,36506,51955,20315,40959,666,600
ScanMyPhotos/B04,B04-0297,.jpg,0,0,0,12898,20131,18349,29163,752,600
ScanMyPhotos/B04,B04-0310,.jpg,1980,9,0,15827,25471,27087,42379,795,600
ScanMyPhotos/B04,B04-0313,.jpg,1984,1,0,50675,56516,24248,35279,763,600
ScanMyPhotos/B04,B04-0343,.jpg,0,0,0,1740,14534,16274,35498,753,600
ScanMyPhotos/B04,B04-0344,.jpg,0,0,0,13231,45732,8519,56578,738,600
ScanMyPhotos/B04,B04-0347,.jpg,1984,1,0,22745,39739,9393,34951,752,600
ScanMyPhotos/B04,B04-0350,.jpg,1989,9,0,26524,36169,29053,43689,761,600
ScanMyPhotos/B04,B04-0351,.jpg,1989,9,0,25662,37805,19551,38010,761,600
ScanMyPhotos/B04,B04-0354,.jpg,1989,9,0,18063,30770,17148,35388,722,600
ScanMyPhotos/B04,B04-0355,.jpg,1989,9,0,17286,29413,16820,35279,762,600
ScanMyPhotos/B04,B04-0356,.jpg,1989,9,0,20374,31753,13980,30910,743,600
ScanMyPhotos/B04,B04-0357,.jpg,1989,9,0,27787,39932,16492,34624,750,600
ScanMyPhotos/B04,B04-0361,.jpg,1989,9,0,25306,34992,31893,46420,751,600
ScanMyPhotos/B04,B04-0378,.jpg,1992,2,0,43202,45865,42488,46530,763,600
ScanMyPhotos/B04,B04-0379,.jpg,1992,2,0,30473,39976,35560,45241,600,704
ScanMyPhotos/B04,B04-0381,.jpg,1992,2,0,19800,22954,34078,38665,748,600
ScanMyPhotos/B04,B04-0387,.jpg,0,0,0,38405,45099,32439,42270,744,600
ScanMyPhotos/B04,B04-0401,.jpg,1984,1,0,22764,39125,13653,37682,737,600
ScanMyPhotos/B05,B05-0421,.jpg,0,0,0,40900,52631,16602,38447,838,600
ScanMyPhotos/B05,B05-0436,.jpg,1992,1,0,23810,34296,12747,21818,600,838
ScanMyPhotos/B05,B05-0439,.jpg,0,0,0,33875,42028,23810,37245,828,600
ScanMyPhotos/B05,B05-0458,.jpg,1985,1,0,23697,29101,30801,39976,849,600
ScanMyPhotos/B05,B05-0478,.jpg,0,0,0,23265,37573,14318,26670,600,833
ScanMyPhotos/B05,B05-0479,.jpg,0,0,0,18786,39867,12572,30802,600,834
ScanMyPhotos/B05,B05-0480,.jpg,0,0,0,18331,33908,11250,37136,833,600
ScanMyPhotos/B05,B05-0491,.jpg,0,0,0,29491,53629,0,19955,600,844
ScanMyPhotos/B05,B05-0492,.jpg,0,0,0,49838,61610,17585,33968,835,600
ScanMyPhotos/B06,B06-0506,.jpg,0,0,0,31125,36627,20861,29708,798,600
ScanMyPhotos/B06,B06-0511,.jpg,1987,2,0,18402,31922,18021,36808,698,600
ScanMyPhotos/B06,B06-0516,.jpg,1985,1,0,21845,32509,25449,41615,762,600
ScanMyPhotos/B06,B06-0561,.jpg,0,0,0,9090,48740,0,36918,757,600
ScanMyPhotos/B06,B06-0562,.jpg,0,0,0,22076,36070,7863,28944,754,600
ScanMyPhotos/B06,B06-0574,.jpg,0,0,0,34568,42031,15728,27197,764,600
ScanMyPhotos/B06,B06-0601,.jpg,1987,1,0,28742,38264,15618,30036,757,600
ScanMyPhotos/B06,B06-0608,.jpg,0,0,0,29126,36061,18677,29053,756,600
ScanMyPhotos/B07,B07-0638,.jpg,0,0,0,36044,46736,10704,26869,760,600
ScanMyPhotos/B07,B07-0639,.jpg,0,0,0,40197,50074,5679,20643,763,600
ScanMyPhotos/B07,B07-0640,.jpg,0,0,0,40255,50211,9612,24685,757,600
ScanMyPhotos/B07,B07-0644,.jpg,1985,4,0,24930,35104,24138,38774,715,600
ScanMyPhotos/B07,B07-0673,.jpg,1985,4,0,10764,18515,20861,32658,761,600
ScanMyPhotos/B07,B07-0704,.jpg,1985,5,0,30000,33199,22500,27306,758,600
ScanMyPhotos/B07,B07-0706,.jpg,0,0,0,32681,41860,8082,22063,764,600
ScanMyPhotos/B07,B07-0707,.jpg,0,0,0,40116,51874,9174,26978,758,600
ScanMyPhotos/B07,B07-0712,.jpg,0,0,0,34590,44933,7099,23155,773,600
ScanMyPhotos/B07,B07-0713,.jpg,0,0,0,38257,49665,5024,22391,764,600
ScanMyPhotos/B07,B07-0719,.jpg,0,0,0,19054,31785,17257,36808,767,600
ScanMyPhotos/B07,B07-0721,.jpg,0,0,0,28036,40417,22391,40850,741,600
ScanMyPhotos/B07,B07-0722,.jpg,0,0,0,26350,44030,18022,45219,771,600
ScanMyPhotos/B08,B08-0739,.jpg,0,0,0,22244,28061,27633,36590,766,600
ScanMyPhotos/B08,B08-0744,.jpg,0,0,0,24813,35966,25667,42597,758,600
ScanMyPhotos/B08,B08-0764,.jpg,1985,4,0,16602,29599,23584,38611,600,628
ScanMyPhotos/B08,B08-0787,.jpg,1986,7,0,36928,46203,4150,18131,756,600
ScanMyPhotos/B08,B08-0830,.jpg,0,0,0,12469,33131,109,27196,720,600
ScanMyPhotos/B08,B08-0832,.jpg,1984,6,0,18664,24659,24685,33859,776,600
ScanMyPhotos/B08,B08-0836,.jpg,1987,1,0,16231,36977,1747,32986,755,600
ScanMyPhotos/B08,B08-0844,.jpg,1985,7,0,29796,36174,28835,36262,750,600
ScanMyPhotos/B08,B08-0845,.jpg,1985,5,0,19356,26387,8846,19441,755,600
ScanMyPhotos/B09,B09-0846,.jpg,1987,3,0,34496,41672,14417,25340,758,600
ScanMyPhotos/B09,B09-0847,.jpg,1987,3,0,31029,38069,19114,29709,754,600
ScanMyPhotos/B09,B09-0848,.jpg,1987,3,0,32121,39527,19114,30364,761,600
ScanMyPhotos/B09,B09-0865,.jpg,0,0,0,33602,45390,26104,43689,745,600
ScanMyPhotos/B09,B09-0872,.jpg,1986,11,0,26283,33841,13325,27087,763,600
ScanMyPhotos/B09,B09-0875,.jpg,1986,11,0,0,7464,18240,32658,755,600
ScanMyPhotos/B09,B09-0884,.jpg,1987,2,0,8956,28617,13996,37324,600,604
ScanMyPhotos/B09,B09-0908,.jpg,0,0,0,21339,41244,13762,39539,777,600
ScanMyPhotos/B09,B09-0910,.jpg,0,0,0,35361,44439,35934,49697,758,600
ScanMyPhotos/B09,B09-0917,.jpg,0,0,0,33799,45066,30582,47840,762,600
ScanMyPhotos/B09,B09-0933,.jpg,1987,1,0,11298,35567,7536,39867,667,600
ScanMyPhotos/B10,B10-0949,.jpg,0,0,0,28526,32073,29162,35170,850,600
ScanMyPhotos/B10,B10-0951,.jpg,0,0,0,19247,22455,26323,31893,858,600
ScanMyPhotos/B10,B10-0962,.jpg,0,0,0,24078,36624,16056,37027,841,600
ScanMyPhotos/B10,B10-0963,.jpg,1984,11,0,47339,52538,30146,40850,832,600
ScanMyPhotos/B10,B10-0965,.jpg,1984,11,0,51162,60535,10813,26541,839,600
ScanMyPhotos/B10,B10-0966,.jpg,1984,11,0,56708,64675,19551,31565,839,600
ScanMyPhotos/B10,B10-0967,.jpg,1984,11,0,47213,49014,33859,36918,837,600
ScanMyPhotos/B10,B10-0968,.jpg,0,0,0,27082,32925,31238,40850,830,600
ScanMyPhotos/B10,B10-0972,.jpg,1984,11,0,37204,39461,35279,40740,842,600
ScanMyPhotos/B10,B10-0975,.jpg,0,0,0,14362,28411,8519,32003,835,600
ScanMyPhotos/B10,B10-0976,.jpg,0,0,0,22909,26883,21626,28398,841,600
ScanMyPhotos/B10,B10-0978,.jpg,0,0,0,23155,45437,21767,40949,600,837
ScanMyPhotos/B10,B10-0979,.jpg,0,0,0,44770,56117,17585,36917,849,600
ScanMyPhotos/B10,B10-0981,.jpg,1984,11,0,32025,34681,34733,38665,839,600
ScanMyPhotos/B10,B10-0983,.jpg,0,0,0,31347,35279,19637,22948,600,871
ScanMyPhotos/B10,B10-0984,.jpg,1987,12,0,28042,30443,25231,29381,846,600
ScanMyPhotos/B10,B10-0993,.jpg,0,0,0,44002,57157,21735,43799,837,600
ScanMyPhotos/B10,B10-0998,.jpg,1984,11,0,41143,48553,24029,36590,849,600
ScanMyPhotos/B10,B10-0999,.jpg,1984,11,0,20146,42917,8410,47075,849,600
ScanMyPhotos/B10,B10-1003,.jpg,0,0,0,20146,30808,17912,34296,836,600
ScanMyPhotos/B10,B10-1004,.jpg,0,0,0,25428,37280,38228,57998,835,600
ScanMyPhotos/B10,B10-1005,.jpg,0,0,0,23483,38883,19928,33318,600,832
ScanMyPhotos/B10,B10-1016,.jpg,0,0,0,43401,51199,19879,31893,832,600
ScanMyPhotos/B10,B10-1019,.jpg,0,0,0,20908,35420,19987,44345,840,600
ScanMyPhotos/B10,B10-1020,.jpg,0,0,0,36434,45562,25340,40741,840,600
ScanMyPhotos/B10,B10-1023,.jpg,0,0,0,24016,34376,0,15946,835,600
ScanMyPhotos/B10,B10-1027,.jpg,1994,11,0,31144,35240,35716,42270,848,600
ScanMyPhotos/B12,B12-1155,.jpg,1971,0,0,40341,46523,15072,25667,848,600
ScanMyPhotos/B12,B12-1180,.jpg,1994,11,30,29650,34217,19769,28070,904,600
ScanMyPhotos/B12,B12-1181,.jpg,0,0,0,39398,46877,14090,26869,850,600
ScanMyPhotos/B12,B12-1189,.jpg,0,0,0,27819,40287,7427,28398,841,600
ScanMyPhotos/B12,B12-1237,.jpg,1978,10,0,32415,35860,21954,27852,837,600
ScanMyPhotos/B12,B12-1241,.jpg,1988,0,0,37170,45196,27197,40631,841,600
ScanMyPhotos/B12,B12-1266,.jpg,0,0,0,26716,38660,15401,35279,834,600
ScanMyPhotos/B12,B12-1274,.jpg,1984,11,0,20063,42450,18458,56359,846,600
ScanMyPhotos/B13,B13-1283,.jpg,0,0,0,40970,48036,27415,38338,779,600
ScanMyPhotos/B13,B13-1370,.jpg,0,0,0,44347,47549,18458,23483,798,600
ScanMyPhotos/B13,B13-1381,.jpg,0,0,0,19438,31730,18022,38884,853,600
