Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
year-2004/2004_Russia/stpete2,art_3,.jpg,2004,3,31,29621,31718,18000,21320,500,375
year-2004/2004_Russia/stpete2,herm_1,.jpg,2004,3,30,14155,29490,16427,41068,500,375
year-2004/2004_Russia/stpete2,herm_6,.jpg,2004,3,30,6160,21102,29412,48258,500,459
year-2004/2004_Russia/stpete3,breakfast,.jpg,2004,3,31,18350,24466,15728,25631,600,450
year-2004/2004_Russia/stpete3,bullet,.jpg,2004,3,31,21954,23920,30769,33700,600,492
year-2004/2004_Russia/stpete3,grand_1,.jpg,2004,3,30,28944,33422,18203,25485,600,450
year-2004/2004_Russia/stpete3,kiosk1,.jpg,2004,3,31,15837,22828,19514,30873,600,450
year-2004/2004_Russia/stpete3,neva_river,.jpg,2004,3,31,31784,38447,25923,36554,600,450
year-2004/2004_Russia/stpete3,royalty,.jpg,2004,3,30,14563,25777,13543,23592,450,600
year-2004/2004_Russia/stpete3,sadko,.jpg,2004,3,30,15509,22936,15437,27524,600,450
year-2004/2004_Russia/stpete3,sleeper1,.jpg,2004,3,29,32002,39211,21407,32767,600,450
year-2004/2004_Russia/stpete3,tandoori,.jpg,2004,3,30,23374,27743,20242,27233,600,450
year-2004/2004_Russia/vinkovci,stadium,.jpg,2004,3,28,33969,37791,20534,26650,600,450
year-2004/2004_Russia/vinkovci,vinkovci_rest,.jpg,2004,3,28,37027,41833,24029,31748,600,450
year-2004/2004_Russia/zagreb,daisy_in_zagreb_market,.jpg,2004,3,27,21626,26323,16747,24174,600,450
year-2005/2005_01,half_bday_1,.jpg,0,0,0,23148,42874,7973,23811,402,600
year-2005/2005_01,half_birthday,.jpg,2005,1,8,47403,55158,6538,18890,600,451
year-2005/2005_05,may05_015,.jpg,2005,5,20,27852,34918,11332,22664,640,480
year-2005/2005_05,may05_016,.jpg,2005,5,21,21298,30446,19250,27442,480,640
year-2005/2005_07,jul05_001,.jpg,2005,7,0,26930,35122,18431,31675,640,480
year-2005/2005_07,jul05_021,.jpg,2005,7,8,25190,33893,18158,32084,640,480
year-2005/2005_08,08-29-05_1020,.jpg,2005,8,29,31026,35429,11741,18978,640,480
year-2005/2005_08,08-29-05_1030,.jpg,2005,8,29,20991,39115,27989,56933,640,480
year-2005/2005_08,08-29-05_1031,.jpg,2005,8,29,25702,44645,19796,49970,640,480
year-2005/2005_09,sep05_daisy_dylan,.JPG,2005,6,0,27929,35569,26367,40319,772,512
year-2005/2005_11,Nov05_t005,.jpg,2005,11,24,23551,33587,16520,32630,640,480
year-2005/2005_11,Nov05_t007,.jpg,2005,11,24,34730,43945,13653,28443,768,576
year-2005/2005_12,05290001,.JPG,2005,4,0,51431,57263,23017,33407,618,410
year-2005/2005_12,05290006,.JPG,2005,4,0,27041,35842,13906,29890,618,410
year-2005/2005_12,05290014,.JPG,2005,4,0,30210,39480,25026,32343,410,618
year-2005/2005_12,05290019,.JPG,2005,0,0,27387,40320,26937,46102,603,489
year-2005/2005_12,Dec05_039,.jpg,2005,12,24,26623,31026,24575,33859,640,480
year-2005/2005_12,Dec05_040,.jpg,2005,12,24,21368,30430,9822,28178,687,407
year-2005/2005_12,Dec05_043,.jpg,2005,12,24,48467,53371,10737,18512,695,531
year-2005/2005_12,Dec05_053,.jpg,2005,12,25,11309,23676,17067,35307,620,503
year-2005/2005_12,Dec05_056,.jpg,2005,12,26,32767,36556,18977,25121,640,480
year-2005/2005_china/Forbidden_City,china_005_tianamen,.jpg,2005,11,1,30507,34103,20647,26931,638,438
year-2005/2005_china/Forbidden_City,china_006_forbidden_1,.jpg,2005,11,1,32767,38501,25668,34815,640,480
year-2005/2005_china/Forbidden_City,china_009_lovers_tree,.jpg,2005,11,1,19418,29531,27095,35627,486,699
year-2005/2005_china/Forbidden_City,china_010_forbidden_3,.jpg,2005,11,1,33587,40550,27442,38775,640,480
year-2005/2005_china/Forbidden_City,china_011_temple_of_heavens,.jpg,2005,11,1,33475,38734,16054,24345,648,498
year-2005/2005_china/Forbidden_City,china_030_private_dinner_room,.jpg,2005,11,1,21844,33313,13414,23756,480,640
year-2005/2005_china/Forbidden_City,china_031_buddha,.jpg,2005,11,2,22220,28262,28398,38092,640,480
year-2005/2005_china/Forbidden_City,china_034_the_sacred_way,.jpg,2005,11,2,24370,30002,26759,35770,640,480
year-2005/2005_china/Great_Wall,china_035_happy_birthday,.jpg,2005,11,2,39628,49150,13379,28671,640,480
year-2005/2005_china/Great_Wall,china_047_great_wall_2,.jpg,2005,11,2,27032,28978,27579,30719,640,480
year-2005/2005_china/Great_Wall,china_049_great_wall_4,.jpg,2005,11,2,28569,38706,24848,41232,640,480
year-2005/2005_china/Great_Wall,china_050_great_wall_5,.jpg,2005,11,2,42188,51882,21708,30515,480,640
year-2005/2005_china/Great_Wall,china_053_great_wall_7,.jpg,2005,11,2,23353,27245,23721,29751,623,489
year-2005/2005_china/Great_Wall,china_055_great_wall_gardens,.jpg,2005,11,2,36351,50175,6143,28261,640,480
year-2005/2005_china/Great_Wall,china_057_summer_palace_1,.jpg,2005,11,3,21708,27647,28125,37682,640,480
year-2005/2005_china/Great_Wall,china_058_lunch_inside_a_temple,.jpg,2005,11,3,30412,35122,26077,32631,640,480
year-2005/2005_china/Great_Wall,china_059_summer_palace_2,.jpg,2005,11,3,34918,41778,24029,35088,640,480
year-2005/2005_china/Great_Wall,china_060_hu_tong_1,.jpg,2005,11,3,21054,29950,20260,27702,442,634
year-2005/2005_china/Great_Wall,china_062_hu_tong_2,.jpg,2005,11,3,23039,31129,21162,34133,640,480
year-2005/2005_china/Great_Wall,china_067_stop_stairing,.jpg,2005,11,3,32255,35224,20889,25531,640,480
year-2005/2005_china/Terra_Cotta_Warriors,china_082_wild_goose_pagoda,.jpg,2005,11,4,25189,33279,36863,49697,640,480
year-2005/2005_china/Terra_Cotta_Warriors,china_083_old_palace_grounds,.jpg,2005,11,4,25906,31333,36043,44509,640,480
year-2005/2005_china/Terra_Cotta_Warriors,china_097_xian_mountains,.jpg,2005,11,5,25894,31435,32382,42097,615,425
year-2005/2005_china/Terra_Cotta_Warriors,china_106_another_drum_tower,.jpg,2005,11,5,29044,40108,25912,43050,616,478
year-2005/2005_china/Terra_Cotta_Warriors,china_112_muslim_mosque,.jpg,2005,11,5,25701,31845,51199,61029,640,480
year-2005/2005_china/Terra_Cotta_Warriors,china_115_fancy_dinner_1,.jpg,2005,11,5,16997,33996,4505,31811,640,480
year-2006/2006-01,Jan06_009,.jpg,2006,1,28,51813,57445,22118,31129,640,480
year-2006/2006-02,feb06_group_shot,.jpg,2006,2,19,10836,14847,20935,27306,768,576
year-2006/2006-02,feb06_lena_daisy,.jpg,2006,2,19,47205,59493,13926,30309,640,480
year-2006/2006-02,feb06_steve_daisy,.jpg,2006,2,18,32460,41778,16247,31129,640,480
year-2006/2006-03,bday0,.jpg,2006,3,3,27598,50170,4048,40358,691,518
year-2006/2006-03,bday2,.jpg,2006,3,3,27598,34521,11892,21507,691,518
year-2006/2006-03,mar06_016,.jpg,2006,3,11,24780,30412,26623,35634,640,480
year-2006/2006-03,mar06_022,.jpg,2006,3,19,11980,23449,12560,30856,640,480
year-2006/2006-03,mar06_036,.jpg,2006,3,19,32258,43943,13516,24780,516,640
year-2006/2006-04,apr06_002,.jpg,2006,4,16,26488,35837,16187,32245,715,502
year-2006/2006-04,apr06_003,.jpg,2006,4,16,35839,46079,14199,30583,640,480
year-2006/2006-07,jul06-dylan1,.jpg,2006,7,0,32985,45437,3349,13398,300,450
year-2006/2006-07,jul06_009,.jpg,2006,7,8,33751,44083,18611,35126,666,500
year-2006/2006-07,jul06_017,.jpg,2006,7,8,9174,28573,18652,36599,500,650
year-2006/2006-07,jul06_019,.jpg,2006,7,8,49495,53825,21757,28835,666,500
year-2006/2006-07,jul06_024,.jpg,2006,7,8,7675,14661,17956,29228,666,500
year-2006/2006-08,jul06_035,.jpg,2006,7,0,22533,29717,23985,35388,666,500
year-2006/2006-08,jul06_036,.jpg,2006,7,0,6782,10172,28493,34388,666,500
year-2006/2006-08,jul06_051,.jpg,2006,7,0,35916,43001,5111,16383,666,500
year-2006/2006-10,deer_house_031,.jpg,2006,9,22,28831,36703,22019,34602,666,500
year-2006/2006-10,deer_house_033,.jpg,2006,9,22,24993,27847,30801,35257,666,500
year-2006/2006-12,Thanksgiving2006_008,.jpg,2006,11,23,12398,37392,5636,45481,666,500
year-2006/2006-12,Thanksgiving2006_021,.jpg,2006,11,23,33455,54809,262,34471,666,500
year-2006/2006-12,Thanksgiving2006_023,.jpg,2006,11,23,24108,43985,12713,43253,666,500
year-2006/2006-12,Thanksgiving2006_029,.jpg,2006,11,23,23222,43788,0,25296,666,500
year-2006/2006-12,Thanksgiving2006_036,.jpg,2006,11,23,36997,44216,15597,25558,581,500
year-2006/2006-12,Thanksgiving2006_044,.jpg,2006,11,23,28831,35129,21888,31981,666,500
year-2006/2006-12,Thanksgiving2006_049,.jpg,2006,11,23,48495,54525,19384,23911,500,666
year-2006/2006-12,XMas2006_016,.jpg,2006,12,24,16334,27355,11403,28835,666,500
year-2006/2006-12,XMas2006_036,.jpg,2006,12,24,19778,30602,9830,27000,666,500
year-2006/2006-12,XMas2006_040,.jpg,2006,12,24,22140,30996,20184,34340,666,500
year-2006/2006-robin,Me_and_Mom,.jpg,2006,0,0,32986,40632,8835,19911,600,497
year-2006/2006-robin,Me_and_Mom_2,.jpg,2006,0,0,32003,40413,4552,17522,600,475
year-2006/2006-robin,mom_and_dad,.JPG,2006,0,0,33095,39484,21434,32767,400,266
year-2006/2006-robin,Mom_and_Shane,.jpg,2006,0,0,22618,29795,23046,36043,904,600
year-2006/2006_hawaii,Hawaii2006_002,.jpg,2006,11,3,39360,44477,12582,20709,666,500
year-2006/2006_hawaii,Hawaii2006_004,.jpg,2006,11,3,28634,33062,24510,31587,666,500
year-2006/2006_hawaii,Hawaii2006_006,.jpg,2006,11,3,30897,33357,30277,34209,666,500
year-2006/2006_hawaii,Hawaii2006_013,.jpg,2006,11,3,21495,26869,26076,30897,500,666
year-2006/2006_hawaii,Hawaii2006_015,.jpg,2006,11,3,30701,33357,29621,33160,666,500
year-2006/2006_hawaii,Hawaii2006_017,.jpg,2006,11,3,47133,51758,32374,39714,666,500
year-2006/2006_hawaii,Hawaii2006_020,.jpg,2006,11,3,37097,45067,31063,43777,666,500
year-2006/2006_hawaii,Hawaii2006_021,.jpg,2006,11,3,29490,33816,12201,16137,500,666
year-2006/2006_hawaii,Hawaii2006_026,.jpg,2006,11,3,17613,20762,16121,21102,666,500
year-2006/2006_hawaii,Hawaii2006_027,.jpg,2006,11,3,36699,41155,26470,30602,500,666
year-2006/2006_hawaii,Hawaii2006_030,.jpg,2006,11,4,13678,27749,18349,40762,666,500
year-2006/2006_hawaii,Hawaii2006_034,.jpg,2006,11,4,19581,28438,18743,30539,666,500
year-2006/2006_hawaii,Hawaii2006_037,.jpg,2006,11,4,13775,28634,14155,38010,666,500
year-2006/2006_hawaii,Hawaii2006_043,.jpg,2006,11,4,2558,20664,0,28573,666,500
year-2006/2006_hawaii,Hawaii2006_048,.jpg,2006,11,4,24698,34046,9437,24510,666,500
year-2006/2006_hawaii,Hawaii2006_049,.jpg,2006,11,4,30307,41230,33029,50593,666,500
year-2006/2006_hawaii,Hawaii2006_054,.jpg,2006,11,4,22042,27453,27917,35126,666,500
year-2006/2006_hawaii,Hawaii2006_056,.jpg,2006,11,4,8560,15645,19136,30408,666,500
year-2006/2006_hawaii,Hawaii2006_060,.jpg,2006,11,5,30111,37589,21233,33029,666,500
year-2006/2006_hawaii,Hawaii2006_061,.jpg,2006,11,5,24698,29126,12451,19529,666,500
year-2006/2006_hawaii,Hawaii2006_064,.jpg,2006,11,5,30405,38179,15597,27917,666,500
year-2006/2006_jeanne1,may06_100_0013,.JPG,2006,0,0,17121,29126,24772,43908,666,500
year-2007/2007-06,garage_pic_396,.jpg,2007,5,20,28535,30996,23592,26869,666,500
year-2007/2007-06,jun07_021,.jpg,2007,6,25,19187,29618,6160,22675,666,500
year-2007/2007-06,lance_grad_100_0806,.jpg,2007,5,28,39115,55397,23619,49697,640,480
year-2007/2007-06,lance_grad_pic_400,.jpg,2007,5,28,17318,27158,21495,37092,666,500
year-2007/2007-06,lance_grad_pic_401,.jpg,2007,5,28,49397,57269,17301,30146,666,500
year-2007/2007-06,lance_grad_pic_405,.jpg,2007,5,28,41155,56753,17810,32078,500,666
year-2007/2007-06,lance_grad_pic_411,.jpg,2007,5,28,16728,34538,9174,37617,666,500
year-2007/2007-06,lance_grad_pic_429,.jpg,2007,5,28,35817,50676,20184,44039,666,500
year-2007/2007-06,lance_grad_pic_431,.jpg,2007,5,28,47724,56974,14679,29490,666,500
year-2007/2007-06,motorcycle_pic_398,.jpg,2007,5,27,21943,29028,20315,31850,666,500
year-2007/2007-06,sheehan_002,.jpg,2007,6,16,37294,45264,25689,38534,666,500
year-2007/2007-07,jul07_baby_shower_015,.jpg,2007,7,14,16039,29717,17170,38927,666,500
year-2007/2007-11,donna_001,.jpg,2007,0,0,30405,40344,22675,38534,666,500
year-2007/2007-11,nov07_PB230009,.JPG,2007,11,0,24403,33948,19267,34471,666,500
year-2007/2007-12,pic_001,.jpg,2007,12,0,4980,54525,8856,53530,500,666
year-2007/2007-12,pic_002,.jpg,2007,12,0,4194,61340,1574,53235,500,666
year-2007/2007-12,xmas07_007,.jpg,2007,12,24,20172,37687,7339,35257,666,500
year-2007/2007-12,xmas07_017,.jpg,2007,12,25,18302,27355,14941,29490,666,500
year-2007/2007-12,xmas07_026,.jpg,2007,12,25,51070,58647,35651,47316,666,500
year-2007/2007-los-cabos,2007-07-11-DSC03510,.JPG,2007,7,11,39852,41721,26476,28966,666,500
year-2007/2007-los-cabos,2007-07-11-P7100004,.JPG,2007,7,11,18105,30405,24641,41155,666,500
year-2007/2007-los-cabos,2007-07-11-P7100006,.JPG,2007,7,11,25190,33161,25427,37748,666,500
year-2007/2007-los-cabos,2007-07-11-P7100017,.JPG,2007,7,11,32048,37901,24903,34471,683,500
year-2007/2007-los-cabos,2007-07-11-P7100061,.JPG,2007,7,11,26371,34932,14417,28048,666,500
year-2007/2007-los-cabos,2007-07-11-P7100063,.JPG,2007,7,11,26666,29618,28835,33684,666,500
year-2007/2007-los-cabos,2007-07-11-P7113543,.JPG,2007,7,11,38573,41230,29359,32898,666,500
year-2007/2007-los-cabos,2007-07-11-P7113544,.JPG,2007,7,11,37486,41549,42017,45559,500,666
year-2007/2007-los-cabos,2007-07-11-P7113545,.JPG,2007,7,11,31094,35719,27524,34995,666,500
year-2007/2007-Q1,Bday_003,.jpg,2007,3,3,41623,46346,18218,25689,666,500
year-2007/2007-Q1,Bday_004,.jpg,2007,3,3,37884,42804,8781,16645,666,500
year-2007/2007-Q1,Bday_005,.jpg,2007,3,3,40049,43690,22281,28048,666,500
year-2007/2007-Q1,Bday_008,.jpg,2007,3,3,24895,31094,12058,21888,666,500
year-2007/2007-Q1,Easter_2007_035,.jpg,2007,4,8,25584,31882,20053,30146,666,500
year-2007/2007-Q1,Easter_2007_037,.jpg,2007,4,8,26175,33653,21757,33816,666,500
year-2007/2007-Q1,Easter_2007_044,.jpg,2007,4,8,36309,50086,12058,33947,666,500
year-2007/2007-Q1,Easter_2007_048,.jpg,2007,4,8,24403,42115,8781,36961,666,500
year-2007/2007-Q1,Easter_2007_054,.jpg,2007,4,8,7281,16137,17039,31194,666,500
year-2007/2007_Dylan,Dylan_013,.jpg,2007,0,0,17802,31371,4914,23374,681,600
year-2008/2008-01,jan08_006,.jpg,2007,12,28,47594,54229,16383,26978,800,600
year-2008/2008-01,jan08_026,.jpg,2008,1,19,17585,25121,15891,22691,600,800
year-2008/2008-01,Meres_Jan08_pics_004,.jpg,2007,12,25,27688,35880,26650,39648,800,600
year-2008/2008-01,Meres_Jan08_pics_020,.jpg,2007,12,25,7576,13921,27961,36809,692,600
year-2008/2008-01,Meres_Jan08_pics_022,.jpg,2007,12,25,22609,26705,25012,31456,800,600
year-2008/2008-05,May08_P4130004,.JPG,2008,4,13,45437,53083,14417,21298,600,800
year-2008/2008-06,jun08_104,.jpg,2008,6,22,37027,41942,20206,28070,800,600
year-2008/2008-08,aug08_018,.jpg,2008,8,23,19578,26705,23701,37245,800,600
year-2008/2008-08,aug08_101,.jpg,2008,8,31,22047,33071,19660,38556,862,600
year-2008/2008-08,aug08_121,.jpg,2008,8,31,21626,31046,17803,32986,800,600
year-2008/2008-08,aug08_P8290032,.JPG,2008,8,29,36617,41041,28179,35170,800,600
year-2008/2008-08,aug08_P8290035,.JPG,2008,8,29,22609,27360,31020,38665,800,600
year-2008/2008-08,aug08_P8290036,.JPG,2008,8,29,21626,29163,34514,46529,800,600
year-2008/2008-08,aug08_P8290037,.JPG,2008,8,29,25886,31675,26950,32111,600,800
year-2008/2008-08,Summer08_005,.JPG,2008,8,4,5652,12615,18021,29272,800,600
year-2008/2008-08,Summer08_006,.JPG,2008,8,4,26214,30801,20534,27961,800,600
year-2008/2008-11,nov08_039,.jpg,2008,11,16,13813,25819,7645,26651,797,600
year-2008/2008-12,ChristmasMere007,.jpg,2008,12,21,16793,19414,18458,21953,800,600
year-2008/2008-12,dec08b_008,.jpg,2008,12,24,38556,54830,14499,29163,600,800
year-2008/2008-12,dec08b_013,.jpg,2008,12,24,23428,35225,12342,31129,800,600
year-2008/2008-12,dec08b_016,.jpg,2008,12,24,29053,39321,15892,25067,600,800
year-2008/2008-12,dec08b_025,.jpg,2008,12,24,52851,58854,7099,16384,775,600
year-2008/2008-12,dec08b_032,.jpg,2008,12,26,26050,33586,16929,28944,800,600
year-2008/2008-12,dec08c_011,.jpg,2008,12,31,30801,37027,18786,28726,800,600
year-2008/2008-12,dec08c_012,.jpg,2008,12,31,29145,38285,16492,30364,760,600
year-2008/2008-12,dec08_005,.jpg,2008,12,20,10731,33668,7645,44345,800,600
year-2008/2008-12,dec08_023,.jpg,2008,12,20,43416,55049,14418,32986,800,600
year-2008/2008-12,dec08_033,.jpg,2008,12,20,11984,24651,18022,39976,864,600
year-2008/2008-12,dec08_034,.jpg,2008,12,20,17366,29163,16820,35826,800,600
year-2008/2008-Germany,ger08_001,.jpg,2008,8,9,17940,50134,3277,54612,800,600
year-2008/2008-Germany,ger08_002,.jpg,2008,8,10,24084,30473,16383,26650,800,600
year-2008/2008-Germany,ger08_003,.jpg,2008,8,10,18104,24657,19223,29708,800,600
year-2008/2008-Germany,ger08_093,.jpg,2008,8,12,26432,34624,29818,37272,600,800
year-2008/2008-Germany,ger08_094,.jpg,2008,8,12,22500,37791,12005,23869,600,928
year-2008/2008-Germany,ger08_097,.jpg,2008,8,12,11632,13598,35388,38665,800,600
year-2008/2008-Germany,ger08_117,.jpg,2008,8,13,24685,27961,44399,47349,600,800
year-2008/2008-Germany,ger08_119,.jpg,2008,8,13,29927,33313,30637,33668,600,800
year-2008/2008-Germany,ger08_124,.jpg,2008,8,13,21626,43143,22691,38829,600,800
year-2008/2008-Germany,ger08_125,.jpg,2008,8,13,34569,41942,28289,40085,800,600
year-2008/2008-Germany,ger08_128,.jpg,2008,8,13,34405,36699,23920,27524,800,600
year-2008/2008-Germany,ger08_130,.jpg,2008,8,13,16956,19332,25121,28944,800,600
year-2008/2008-Germany,ger08_132,.jpg,2008,8,13,39485,49888,10485,27197,800,600
year-2008/2008-Germany,ger08_150,.jpg,2008,8,13,29818,40140,22609,39102,800,600
year-2008/2008-Germany,ger08_152,.jpg,2008,8,13,29654,32275,29053,33095,800,600
year-2008/2008-Germany,ger08_216,.jpg,2008,8,15,30228,33340,29053,34078,800,600
year-2008/2008-Germany,ger08_217,.jpg,2008,8,15,47021,50953,18568,24793,800,600
year-2008/2008-Germany,ger08_222,.jpg,2008,8,15,901,23838,5242,40740,800,600
year-2008/2008-Germany,ger08_266,.jpg,2008,8,16,29326,33832,21298,28616,800,600
year-2008/2008-Germany,ger08_267,.jpg,2008,8,16,18896,28944,15779,23098,600,976
year-2008/2008-Germany,ger08_269,.jpg,2008,8,16,19496,24657,25012,33204,800,600
year-2008/2008-Germany,ger08_299,.jpg,2008,8,16,35225,49478,0,21954,800,600
year-2008/2008-Germany,germ08_130,.jpg,2008,8,9,34815,40549,19332,28507,800,600
year-2008/2008-Germany,germ08_131,.jpg,2008,8,9,25230,29736,25885,33204,800,600
year-2008/2008-Germany,germ08_132,.jpg,2008,8,12,21626,24903,22391,27743,800,600
year-2008/2008-Germany,germ08_133,.jpg,2008,8,13,29490,36044,25394,31292,600,800
year-2008/2008-Germany,germ08_134,.jpg,2008,8,13,15974,20152,17257,24029,800,600
year-2008/2008-Germany,germ08_137,.jpg,2008,8,13,37108,38992,43143,46202,800,600
year-2008/2008-Germany,germ08_144,.jpg,2008,8,15,38501,43253,16165,23702,800,600
year-2008/2008-Germany,germ08_167,.jpg,2008,8,15,14008,25558,13325,31893,800,600
year-2008/2008-Germany,germ08_171,.jpg,2008,8,15,12888,23702,6061,15728,600,800
year-2008/2008-Germany,germ08_179,.jpg,2008,8,16,44345,50571,42515,48086,600,800
year-2008/2008-jackson-hole,JacksonHole001,.jpg,2008,1,0,24698,30602,15204,24510,666,500
year-2008/2008-jackson-hole,JacksonHole002,.jpg,2008,1,0,26371,33160,31850,42728,666,500
year-2008/2008-jackson-hole,JacksonHole030,.jpg,2008,1,0,40344,48117,13762,26082,666,500
year-2008/2008-jackson-hole,JacksonHole031,.jpg,2008,1,0,21364,36437,21057,34636,500,666
year-2008/2008-jackson-hole,JacksonHole035,.jpg,2008,1,0,28831,65535,2883,61602,666,500
year-2008/2008-jackson-hole,JacksonHole054,.jpg,2008,1,0,46248,64944,15073,44957,666,500
year-2008/2008-jackson-hole,JacksonHole055,.jpg,2008,1,0,38081,42804,21233,28835,666,500
year-2008/2008-jackson-hole,JacksonHole059,.jpg,2008,1,0,27355,33554,16776,26607,666,500
year-2008/2008-jackson-hole,JacksonHole077,.jpg,2008,1,0,27650,30405,31063,35388,666,500
year-2008/2008-jackson-hole,JacksonHole079,.jpg,2008,1,0,32570,38376,22675,31850,666,500
year-2008/2008-scan1,scan08_daisy_and_kids_in_seattle,.jpg,0,0,0,25699,29768,12997,20316,918,600
year-2008/2008-scan1,scan08_washington_state_july_91,.jpg,1991,7,0,47918,52851,16820,25012,837,600
year-2008/2008-sja,2008sja_IMG_0140,.jpg,2008,5,30,31292,35634,6881,13762,800,600
year-2008/2008-SJWedding/DavidCamera,2008-05-31_Daisy_and_Steve,.JPG,2008,5,31,13032,25328,8355,18103,533,800
year-2008/2008-SJWedding/MarilynCamera,2008SJ_IMG_0015,.jpg,2008,5,29,35061,42270,23374,34952,800,600
year-2008/2008-SJWedding/MarilynCamera,2008SJ_IMG_0076,.jpg,2008,5,30,15236,25394,15946,32330,800,600
year-2008/2008-SJWedding/MattCamera,SJ2008_matt_086,.jpg,2008,5,31,19531,32929,12145,19398,406,750
year-2008/2008-SJWedding/MattCamera,SJ2008_matt_097,.jpg,2008,5,31,36044,45874,16650,23374,600,1043
year-2008/2008-SJWedding/MattCamera,SJ2008_matt_111,.jpg,2008,5,31,16929,27961,19005,28999,600,800
year-2008/2008-SJWedding/MattCamera,SJ2008_matt_115,.jpg,2008,5,31,21818,24958,14199,19332,814,600
year-2008/2008-SJWedding/MattCamera,SJ2008_matt_117,.jpg,2008,5,31,47185,54066,8723,17010,600,601
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_136,.jpg,2008,5,31,18267,27278,14963,28398,800,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_142,.jpg,2008,5,31,28835,40058,19005,36918,800,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_156,.jpg,2008,5,31,31784,37027,25668,36153,800,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_159,.jpg,2008,5,31,22214,25277,16274,20971,770,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_161,.jpg,2008,5,31,24176,27365,13762,18458,740,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_163,.jpg,2008,5,31,21361,25518,13652,19223,678,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_164,.jpg,2008,5,31,20927,24873,13543,19332,714,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_166,.jpg,2008,5,31,40783,45451,11795,18786,744,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_167,.jpg,2008,5,31,41499,46270,13762,20643,728,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_168,.jpg,2008,5,31,39353,43305,15182,21626,796,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_169,.jpg,2008,5,31,39697,43632,11905,18021,766,600
year-2008/2008-SJWedding/MomCamera,SJ2008_mom_170,.jpg,2008,5,31,42488,45437,27196,29900,600,800
year-2008/2008-SJWedding/PattyCamera,2008SJ_patty_023,.jpg,2008,5,31,33095,37518,20316,27415,800,600
year-2008/2008-SJWedding/PattyCamera,2008SJ_patty_024,.jpg,2008,5,31,37190,46119,20097,34842,800,600
year-2008/2008-SJWedding/PattyCamera,2008SJ_patty_036,.jpg,2008,5,31,23046,29709,14417,19414,600,800
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_046,.jpg,2008,5,31,19988,23101,13106,18131,800,600
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_047,.jpg,2008,5,31,20397,25066,7099,14635,800,600
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_048,.jpg,2008,5,31,44236,48987,14418,22172,800,600
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_049,.jpg,2008,5,31,51936,59309,17038,28616,800,600
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_057,.jpg,2008,5,31,9174,20315,16219,26213,600,800
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_160,.jpg,2008,6,1,30637,35225,21954,29490,800,600
year-2008/2008-SJWedding/PattyCamera,SJ2008_patty_163,.jpg,2008,6,1,33914,44563,18350,35279,800,600
year-2008/2008-SJWedding/Professional,sj_wedding_082,.jpg,2008,5,31,26446,29934,0,6116,902,600
year-2008/2008-SJWedding/Professional,sj_wedding_106,.jpg,2008,5,31,17366,26869,12888,20534,600,900
year-2008/2008-SJWedding/Professional,sj_wedding_107,.jpg,2008,5,31,19114,27415,14635,21334,600,900
year-2008/2008-SJWedding/Professional,sj_wedding_108,.jpg,2008,5,31,19988,29490,12757,20338,600,899
year-2008/2008-SJWedding/Professional,sj_wedding_143,.jpg,2008,5,31,22827,39211,14701,25673,600,896
year-2008/2008-SJWedding/Professional,sj_wedding_144,.jpg,2008,5,31,26344,48747,9074,24253,600,896
year-2008/2008-SJWedding/Professional,sj_wedding_175,.jpg,2008,5,31,41068,47731,20338,25732,600,899
year-2008/2008-SJWedding/Professional,sj_wedding_180,.jpg,2008,5,31,21408,34660,6335,30255,900,600
year-2008/2008-SJWedding/Professional,sj_wedding_181,.jpg,2008,5,31,33859,39685,19988,29818,900,600
year-2008/2008-SJWedding/Professional,sj_wedding_182,.jpg,2008,5,31,32949,38635,17475,26869,899,600
year-2008/2008-SJWedding/Professional,sj_wedding_196,.jpg,2008,5,31,23831,27173,15400,21407,902,600
year-2008/2008-SJWedding/Professional,sj_wedding_197,.jpg,2008,5,31,24920,28190,17367,23155,902,600
year-2008/2008-SJWedding/Professional,sj_wedding_198,.jpg,2008,5,31,23176,26591,14199,20315,902,600
year-2008/2008-SJWedding/Professional,sj_wedding_199,.jpg,2008,5,31,24339,27826,18022,24138,902,600
year-2008/2008-SJWedding/Professional,sj_wedding_200,.jpg,2008,5,31,41631,47443,17039,27524,902,600
